x1,x2,x3,y_pred
4.495495495495495319e+00,3.995495495495495319e+00,4.495495495495496208e-01,8.018468468468467947e+00
4.499499499499499677e+00,3.999499499499499677e+00,4.499499499499499677e-01,8.024274274274274532e+00
4.503503503503504035e+00,4.003503503503504035e+00,4.503503503503504257e-01,8.030080080080081117e+00
4.507507507507507505e+00,4.007507507507507505e+00,4.507507507507507727e-01,8.035885885885885926e+00
4.511511511511510975e+00,4.011511511511510975e+00,4.511511511511511197e-01,8.041691691691690735e+00
4.515515515515515332e+00,4.015515515515515332e+00,4.515515515515515776e-01,8.047497497497495544e+00
4.519519519519519690e+00,4.019519519519519690e+00,4.519519519519519246e-01,8.053303303303303906e+00
4.523523523523524048e+00,4.023523523523524048e+00,4.523523523523523826e-01,8.059109109109110491e+00
4.527527527527527518e+00,4.027527527527527518e+00,4.527527527527527296e-01,8.064914914914915300e+00
4.531531531531530987e+00,4.031531531531530987e+00,4.531531531531531876e-01,8.070720720720720109e+00
4.535535535535535345e+00,4.035535535535535345e+00,4.535535535535535345e-01,8.076526526526524918e+00
4.539539539539539703e+00,4.039539539539539703e+00,4.539539539539539925e-01,8.082332332332333280e+00
4.543543543543544061e+00,4.043543543543544061e+00,4.543543543543543395e-01,8.088138138138139865e+00
4.547547547547547531e+00,4.047547547547547531e+00,4.547547547547547975e-01,8.093943943943942898e+00
4.551551551551551000e+00,4.051551551551551000e+00,4.551551551551551444e-01,8.099749749749749483e+00
4.555555555555555358e+00,4.055555555555555358e+00,4.555555555555556024e-01,8.105555555555554292e+00
4.559559559559559716e+00,4.059559559559559716e+00,4.559559559559559494e-01,8.111361361361360878e+00
4.563563563563564074e+00,4.063563563563564074e+00,4.563563563563564074e-01,8.117167167167169239e+00
4.567567567567567544e+00,4.067567567567567544e+00,4.567567567567567544e-01,8.122972972972972272e+00
4.571571571571571013e+00,4.071571571571571013e+00,4.571571571571572123e-01,8.128778778778777081e+00
4.575575575575575371e+00,4.075575575575575371e+00,4.575575575575575593e-01,8.134584584584583666e+00
4.579579579579579729e+00,4.079579579579579729e+00,4.579579579579580173e-01,8.140390390390390252e+00
4.583583583583584087e+00,4.083583583583584087e+00,4.583583583583583643e-01,8.146196196196198613e+00
4.587587587587587556e+00,4.087587587587587556e+00,4.587587587587588223e-01,8.152002002002001646e+00
4.591591591591591026e+00,4.091591591591591026e+00,4.591591591591591692e-01,8.157807807807806455e+00
4.595595595595595384e+00,4.095595595595595384e+00,4.595595595595596272e-01,8.163613613613613040e+00
4.599599599599599742e+00,4.099599599599599742e+00,4.599599599599599742e-01,8.169419419419419626e+00
4.603603603603604100e+00,4.103603603603604100e+00,4.603603603603604322e-01,8.175225225225226211e+00
4.607607607607607569e+00,4.107607607607607569e+00,4.607607607607607791e-01,8.181031031031031020e+00
4.611611611611611039e+00,4.111611611611611039e+00,4.611611611611612371e-01,8.186836836836835829e+00
4.615615615615615397e+00,4.115615615615615397e+00,4.615615615615615841e-01,8.192642642642640638e+00
4.619619619619619755e+00,4.119619619619619755e+00,4.619619619619619311e-01,8.198448448448449000e+00
4.623623623623624113e+00,4.123623623623624113e+00,4.623623623623623891e-01,8.204254254254255585e+00
4.627627627627627582e+00,4.127627627627627582e+00,4.627627627627627360e-01,8.210060060060060394e+00
4.631631631631631052e+00,4.131631631631631052e+00,4.631631631631631940e-01,8.215865865865865203e+00
4.635635635635635410e+00,4.135635635635635410e+00,4.635635635635635410e-01,8.221671671671670012e+00
4.639639639639639768e+00,4.139639639639639768e+00,4.639639639639639990e-01,8.227477477477478374e+00
4.643643643643644126e+00,4.143643643643644126e+00,4.643643643643643459e-01,8.233283283283284959e+00
4.647647647647647595e+00,4.147647647647647595e+00,4.647647647647648039e-01,8.239089089089087992e+00
4.651651651651651065e+00,4.151651651651651065e+00,4.651651651651651509e-01,8.244894894894894577e+00
4.655655655655655423e+00,4.155655655655655423e+00,4.655655655655656089e-01,8.250700700700699386e+00
4.659659659659659781e+00,4.159659659659659781e+00,4.659659659659659559e-01,8.256506506506505971e+00
4.663663663663664138e+00,4.163663663663664138e+00,4.663663663663664138e-01,8.262312312312314333e+00
4.667667667667667608e+00,4.167667667667667608e+00,4.667667667667667608e-01,8.268118118118117366e+00
4.671671671671671078e+00,4.171671671671671078e+00,4.671671671671672188e-01,8.273923923923922175e+00
4.675675675675675436e+00,4.175675675675675436e+00,4.675675675675675658e-01,8.279729729729728760e+00
4.679679679679679793e+00,4.179679679679679793e+00,4.679679679679680238e-01,8.285535535535535345e+00
4.683683683683684151e+00,4.183683683683684151e+00,4.683683683683683707e-01,8.291341341341343707e+00
4.687687687687687621e+00,4.187687687687687621e+00,4.687687687687688287e-01,8.297147147147146740e+00
4.691691691691691091e+00,4.191691691691691091e+00,4.691691691691691757e-01,8.302952952952951549e+00
4.695695695695695449e+00,4.195695695695695449e+00,4.695695695695696337e-01,8.308758758758758134e+00
4.699699699699699806e+00,4.199699699699699806e+00,4.699699699699699806e-01,8.314564564564564719e+00
4.703703703703704164e+00,4.203703703703704164e+00,4.703703703703704386e-01,8.320370370370371305e+00
4.707707707707707634e+00,4.207707707707707634e+00,4.707707707707707856e-01,8.326176176176176114e+00
4.711711711711711104e+00,4.211711711711711104e+00,4.711711711711712436e-01,8.331981981981980923e+00
4.715715715715715461e+00,4.215715715715715461e+00,4.715715715715715906e-01,8.337787787787785732e+00
4.719719719719719819e+00,4.219719719719719819e+00,4.719719719719720485e-01,8.343593593593594093e+00
4.723723723723724177e+00,4.223723723723724177e+00,4.723723723723723955e-01,8.349399399399400679e+00
4.727727727727727647e+00,4.227727727727727647e+00,4.727727727727727425e-01,8.355205205205205488e+00
4.731731731731731116e+00,4.231731731731731116e+00,4.731731731731732005e-01,8.361011011011010297e+00
4.735735735735735474e+00,4.235735735735735474e+00,4.735735735735735474e-01,8.366816816816815106e+00
4.739739739739739832e+00,4.239739739739739832e+00,4.739739739739740054e-01,8.372622622622623467e+00
4.743743743743744190e+00,4.243743743743744190e+00,4.743743743743743524e-01,8.378428428428430053e+00
4.747747747747747660e+00,4.247747747747747660e+00,4.747747747747748104e-01,8.384234234234233085e+00
4.751751751751751129e+00,4.251751751751751129e+00,4.751751751751751573e-01,8.390040040040039671e+00
4.755755755755755487e+00,4.255755755755755487e+00,4.755755755755756153e-01,8.395845845845844480e+00
4.759759759759759845e+00,4.259759759759759845e+00,4.759759759759759623e-01,8.401651651651651065e+00
4.763763763763764203e+00,4.263763763763764203e+00,4.763763763763764203e-01,8.407457457457459427e+00
4.767767767767767673e+00,4.267767767767767673e+00,4.767767767767767673e-01,8.413263263263262459e+00
4.771771771771771142e+00,4.271771771771771142e+00,4.771771771771772253e-01,8.419069069069067268e+00
4.775775775775775500e+00,4.275775775775775500e+00,4.775775775775775722e-01,8.424874874874873854e+00
4.779779779779779858e+00,4.279779779779779858e+00,4.779779779779780302e-01,8.430680680680680439e+00
4.783783783783784216e+00,4.283783783783784216e+00,4.783783783783783772e-01,8.436486486486488801e+00
4.787787787787787686e+00,4.287787787787787686e+00,4.787787787787788352e-01,8.442292292292291833e+00
4.791791791791791155e+00,4.291791791791791155e+00,4.791791791791791821e-01,8.448098098098096642e+00
4.795795795795795513e+00,4.295795795795795513e+00,4.795795795795796401e-01,8.453903903903903228e+00
4.799799799799799871e+00,4.299799799799799871e+00,4.799799799799799871e-01,8.459709709709709813e+00
4.803803803803804229e+00,4.303803803803804229e+00,4.803803803803804451e-01,8.465515515515516398e+00
4.807807807807807698e+00,4.307807807807807698e+00,4.807807807807807920e-01,8.471321321321321207e+00
4.811811811811811168e+00,4.311811811811811168e+00,4.811811811811812500e-01,8.477127127127126016e+00
4.815815815815815526e+00,4.315815815815815526e+00,4.815815815815815970e-01,8.482932932932930825e+00
4.819819819819819884e+00,4.319819819819819884e+00,4.819819819819820550e-01,8.488738738738739187e+00
4.823823823823824242e+00,4.323823823823824242e+00,4.823823823823824020e-01,8.494544544544545772e+00
4.827827827827827711e+00,4.327827827827827711e+00,4.827827827827828600e-01,8.500350350350348805e+00
4.831831831831831181e+00,4.331831831831831181e+00,4.831831831831832069e-01,8.506156156156155390e+00
4.835835835835835539e+00,4.335835835835835539e+00,4.835835835835835539e-01,8.511961961961960199e+00
4.839839839839839897e+00,4.339839839839839897e+00,4.839839839839840119e-01,8.517767767767768561e+00
4.843843843843844255e+00,4.343843843843844255e+00,4.843843843843843588e-01,8.523573573573575146e+00
4.847847847847847724e+00,4.347847847847847724e+00,4.847847847847848168e-01,8.529379379379378179e+00
4.851851851851851194e+00,4.351851851851851194e+00,4.851851851851851638e-01,8.535185185185184764e+00
4.855855855855855552e+00,4.355855855855855552e+00,4.855855855855856218e-01,8.540990990990989573e+00
4.859859859859859910e+00,4.359859859859859910e+00,4.859859859859859688e-01,8.546796796796796158e+00
4.863863863863864268e+00,4.363863863863864268e+00,4.863863863863864268e-01,8.552602602602604520e+00
4.867867867867867737e+00,4.367867867867867737e+00,4.867867867867867737e-01,8.558408408408407553e+00
4.871871871871871207e+00,4.371871871871871207e+00,4.871871871871872317e-01,8.564214214214212362e+00
4.875875875875875565e+00,4.375875875875875565e+00,4.875875875875875787e-01,8.570020020020018947e+00
4.879879879879879923e+00,4.379879879879879923e+00,4.879879879879880367e-01,8.575825825825825532e+00
4.883883883883884280e+00,4.383883883883884280e+00,4.883883883883883836e-01,8.581631631631633894e+00
4.887887887887887750e+00,4.387887887887887750e+00,4.887887887887888416e-01,8.587437437437436927e+00
4.891891891891891220e+00,4.391891891891891220e+00,4.891891891891891886e-01,8.593243243243241736e+00
4.895895895895895578e+00,4.395895895895895578e+00,4.895895895895896466e-01,8.599049049049048321e+00
4.899899899899899935e+00,4.399899899899899935e+00,4.899899899899899935e-01,8.604854854854854906e+00
4.903903903903904293e+00,4.403903903903904293e+00,4.903903903903904515e-01,8.610660660660661492e+00
4.907907907907907763e+00,4.407907907907907763e+00,4.907907907907907985e-01,8.616466466466466301e+00
4.911911911911911233e+00,4.411911911911911233e+00,4.911911911911912565e-01,8.622272272272271110e+00
4.915915915915915591e+00,4.415915915915915591e+00,4.915915915915916035e-01,8.628078078078075919e+00
4.919919919919919948e+00,4.419919919919919948e+00,4.919919919919920615e-01,8.633883883883884280e+00
4.923923923923924306e+00,4.423923923923924306e+00,4.923923923923924084e-01,8.639689689689690866e+00
4.927927927927927776e+00,4.427927927927927776e+00,4.927927927927928664e-01,8.645495495495495675e+00
4.931931931931931246e+00,4.431931931931931246e+00,4.931931931931932134e-01,8.651301301301300484e+00
4.935935935935935603e+00,4.435935935935935603e+00,4.935935935935936714e-01,8.657107107107105293e+00
4.939939939939939961e+00,4.439939939939939961e+00,4.939939939939940183e-01,8.662912912912913654e+00
4.943943943943944319e+00,4.443943943943944319e+00,4.943943943943943653e-01,8.668718718718720240e+00
4.947947947947947789e+00,4.447947947947947789e+00,4.947947947947948233e-01,8.674524524524523272e+00
4.951951951951951258e+00,4.451951951951951258e+00,4.951951951951951703e-01,8.680330330330329858e+00
4.955955955955955616e+00,4.455955955955955616e+00,4.955955955955956282e-01,8.686136136136134667e+00
4.959959959959959974e+00,4.459959959959959974e+00,4.959959959959959752e-01,8.691941941941941252e+00
4.963963963963964332e+00,4.463963963963964332e+00,4.963963963963964332e-01,8.697747747747749614e+00
4.967967967967967802e+00,4.467967967967967802e+00,4.967967967967967802e-01,8.703553553553552646e+00
4.971971971971972160e+00,4.471971971971972160e+00,4.971971971971972382e-01,8.709359359359359232e+00
4.975975975975975629e+00,4.475975975975975629e+00,4.975975975975975851e-01,8.715165165165164041e+00
4.979979979979979987e+00,4.479979979979979987e+00,4.979979979979980431e-01,8.720970970970970626e+00
4.983983983983984345e+00,4.483983983983984345e+00,4.983983983983983901e-01,8.726776776776778988e+00
4.987987987987987815e+00,4.487987987987987815e+00,4.987987987987988481e-01,8.732582582582582020e+00
4.991991991991992172e+00,4.491991991991992172e+00,4.991991991991991950e-01,8.738388388388388606e+00
4.995995995995995642e+00,4.495995995995995642e+00,4.995995995995996530e-01,8.744194194194193415e+00
5.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e-01,8.750000000000000000e+00
